1.900000000000000000e+01	-9.410199999999999676e-01	-1.414130000000000109e-01	-4.924297000000000146e+00	4.000000000000000000e+00
3.500000000000000000e+01	-2.308577999999999797e+00	2.442632999999999832e+00	2.547451000000000132e+00	2.000000000000000000e+00
8.600000000000000000e+01	-2.171621000000000024e+00	2.835856000000000154e+00	2.173362000000000016e+00	2.000000000000000000e+00
1.270000000000000000e+02	-3.029831999999999859e+00	2.883783999999999903e+00	-1.893091999999999997e+00	5.000000000000000000e+00
1.520000000000000000e+02	-2.962826999999999877e+00	2.789442000000000199e+00	6.821099999999999386e-02	5.000000000000000000e+00
1.600000000000000000e+02	1.264694999999999903e+00	-4.900840000000000196e-01	-4.656822000000000017e+00	1.000000000000000000e+00
2.210000000000000000e+02	-1.538856999999999919e+00	3.220189999999999997e-01	2.175330000000000041e-01	3.000000000000000000e+00
3.290000000000000000e+02	-1.167218000000000089e+00	4.895920000000000272e-01	2.117821999999999871e+00	3.000000000000000000e+00
3.860000000000000000e+02	-1.478615999999999930e+00	5.103290000000000326e-01	2.534530000000000172e+00	3.000000000000000000e+00
3.950000000000000000e+02	-1.800542000000000087e+00	1.290022999999999920e+00	-1.007430000000000048e+00	7.000000000000000000e+00
4.190000000000000000e+02	-1.521956000000000087e+00	1.662363999999999953e+00	1.043757000000000046e+00	7.000000000000000000e+00
4.590000000000000000e+02	-2.929065000000000030e+00	1.729130999999999974e+00	-1.315477500000000077e+01	2.000000000000000000e+00
4.690000000000000000e+02	-1.123343999999999898e+00	1.184420000000000056e-01	-9.313289999999999624e-01	4.000000000000000000e+00
4.750000000000000000e+02	-9.480229999999999491e-01	7.846619999999999706e-01	-2.981440999999999786e+00	3.000000000000000000e+00
4.790000000000000000e+02	-1.437604000000000104e+00	1.324127000000000054e+00	3.907826000000000022e+00	7.000000000000000000e+00
4.920000000000000000e+02	1.081325000000000092e+00	-5.226889999999999592e-01	-9.051029999999999909e-01	1.000000000000000000e+00
5.060000000000000000e+02	9.423979999999999579e-01	-4.633909999999999973e-01	-1.549798000000000009e+00	1.000000000000000000e+00
5.090000000000000000e+02	9.285099999999999465e-01	-8.995710000000000095e-01	-2.218339999999999979e+00	1.000000000000000000e+00
5.560000000000000000e+02	-1.793085000000000040e+00	1.291547000000000001e+00	-8.817770000000000330e-01	7.000000000000000000e+00
5.710000000000000000e+02	-1.893088000000000104e+00	2.652025000000000077e+00	1.029965999999999937e+00	2.000000000000000000e+00
6.470000000000000000e+02	1.148797999999999986e+00	-6.219149999999999956e-01	-1.110185999999999895e+00	1.000000000000000000e+00
6.930000000000000000e+02	1.314862999999999893e+00	-6.568209999999999882e-01	-5.070157000000000025e+00	1.000000000000000000e+00
7.420000000000000000e+02	-1.510602999999999918e+00	-1.198600000000000013e-02	-2.668699999999999850e+00	4.000000000000000000e+00
7.690000000000000000e+02	-2.786691999999999947e+00	-2.925959000000000199e+00	-2.434514000000000067e+00	5.000000000000000000e+00
7.920000000000000000e+02	-1.688217999999999996e+00	-3.824489999999999834e-01	-8.741262000000000754e+00	4.000000000000000000e+00
8.280000000000000000e+02	-2.065728000000000009e+00	4.399100000000000232e-01	-5.297302000000000177e+00	3.000000000000000000e+00
8.600000000000000000e+02	-2.219136999999999915e+00	2.816710000000000047e+00	2.760593000000000075e+00	2.000000000000000000e+00
9.430000000000000000e+02	-1.591493000000000047e+00	1.907453000000000065e+00	-1.722460000000000102e-01	7.000000000000000000e+00
9.930000000000000000e+02	-1.131755000000000067e+00	2.481849999999999890e-01	1.158620000000000066e-01	4.000000000000000000e+00
